"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"ca1hippocampus.903" 0.46664547651809 0.408109171340431 6.65256040092565e-05 4.46706083255846e-05 0.124781219419055 2.67076049623055e-05 5.66264357435193e-05 0.000205246605016406 3.51638651129216e-05 2.91919992536094e-05
"ca1hippocampus.904" 0.359327870623387 0.559299906455323 0.000827081329677954 7.96111206424791e-05 0.0777226523894069 4.93118438172138e-05 0.00241498829680647 0.000162187663609013 7.04629806821204e-05 4.59272966480599e-05
"ca1hippocampus.905" 0.413766764414082 0.505080617960482 8.20192629869055e-05 4.11842834737374e-05 0.0808374872418808 3.24468964864786e-05 6.08439514902173e-05 3.60291251494665e-05 3.80336708836335e-05 2.45731930846026e-05
"ca1hippocampus.906" 0.483330570965129 0.492821897078375 0.000166604475004168 3.19376458871292e-05 0.0228106011482647 2.72963270282941e-05 0.000151059526215928 6.73654160409119e-05 4.31280949084319e-05 0.000549539323146646
"ca1hippocampus.907" 0.28938386986394 0.382443977691206 8.46589308510104e-05 0.0843355805574934 0.013082243839808 0.03458637450932 0.000906170258428502 0.19401210700908 0.00113961368454481 2.54036553287637e-05
"ca1hippocampus.908" 0.5277498030784 0.456022313652546 0.00013280145037217 6.07402779283634e-05 0.015640015761314 5.20918195197796e-05 7.43474168851907e-05 0.00016464709150832 6.7767447112003e-05 3.54720044134471e-05
"ca1hippocampus.909" 0.396489873507228 0.533269455338241 0.000123923419533402 5.02648268172215e-05 0.0698222835585134 4.80824423055797e-05 4.96284285319708e-05 5.63445108760693e-05 5.48206825340418e-05 3.53232854195541e-05
"sscortex.561" 0.502503066103699 0.451786793298497 0.000138269930369778 0.00189073732512753 0.0427943490805311 5.02675207865441e-05 0.000115953672482515 5.044974743768e-05 0.000633612481801897 3.65008392670856e-05
"ca1hippocampus.910" 0.449589524256478 0.465796232243946 0.000107018340442867 0.000144182507468549 0.0832016038975092 7.59021068486677e-05 5.83569083403224e-05 0.000133838273130537 0.000861020710100092 3.23207557355755e-05
"ca1hippocampus.911" 0.399862298976286 0.523306732363916 7.39932830086248e-05 3.75633581861032e-05 0.076390899931616 3.31368377125407e-05 0.000133942029870072 9.23717010140086e-05 4.74903936430695e-05 2.15711247481667e-05
"ca1hippocampus.912" 0.649871188954768 0.28807939248086 0.0198136070945412 5.56081292822464e-05 0.0404934368212246 4.34293829667455e-05 8.71201752533737e-05 0.00112817924138185 0.000397819308605641 3.0218411116188e-05
"ca1hippocampus.913" 0.371796503270011 0.5997786986607 0.000458354671539064 0.000390339640939823 0.0167645577429603 0.000140420631313038 0.00031428959129071 0.0092380705226299 0.00107910730327562 3.96579653412888e-05
"ca1hippocampus.914" 0.298651092629782 0.467821640169899 8.83786024547822e-05 0.108569133796296 0.0408879757737675 0.0819235324202719 4.14148870547507e-05 3.0460289453054e-05 0.00196834446069615 1.80269703239246e-05
"ca1hippocampus.915" 0.338800561297051 0.504244377424237 0.000108930336685546 0.000171475552354886 0.0369372074853722 5.81609443656529e-05 0.00232053315693498 0.0167351569394074 0.000199933166021212 0.10042366369757
"ca1hippocampus.916" 0.364016994905772 0.580997097066217 0.000230815234889215 4.4161928159939e-05 0.0544839296044693 3.43100350709105e-05 4.75456830154032e-05 6.94504179322526e-05 4.34354511308175e-05 3.22596733428051e-05
"ca1hippocampus.917" 0.401888960845793 0.555003282546741 0.000193176556380258 5.84391148768593e-05 0.0402527809421783 3.78581667421465e-05 6.61005693510894e-05 0.000124630084763833 7.81538216806668e-05 0.00229661735149253
"ca1hippocampus.918" 0.346067288846266 0.619161808077696 0.00173415993866058 4.57848545764884e-05 0.0323427592084015 4.28151755663092e-05 8.58034468273045e-05 0.000430872257591562 5.60548068382145e-05 3.26533875761055e-05
"ca1hippocampus.919" 0.473051162664179 0.449005218828737 0.0106947177757479 2.65313332847028e-05 0.067013536268489 2.41182559218111e-05 5.47985080578003e-05 8.1767872472293e-05 2.91254072071821e-05 1.90230859034456e-05
"ca1hippocampus.920" 0.313000154024796 0.595958267684683 0.0401346456179594 0.000221463055461657 0.0408535913995888 0.000362920181606761 0.00417152280301364 0.000533072577743188 0.00472611197473552 3.82506804123576e-05
"ca1hippocampus.921" 0.53699884503201 0.445893614531205 0.00013190265188801 3.33563772685687e-05 0.0166816806052973 2.46304252109542e-05 4.16216634887975e-05 0.000129387165689759 3.84675152954317e-05 2.64940326456976e-05
"ca1hippocampus.922" 0.329895875684578 0.308404173014273 0.00932105642613912 3.69496171477917e-05 0.0263734075201508 2.19630785297907e-05 0.0585692105596128 0.265490656950249 0.00185416231011052 3.2544839209389e-05
"ca1hippocampus.923" 0.626510112897398 0.367387370224434 0.000145711855870882 6.03721123977179e-05 0.00499990259504396 4.6460420387938e-05 0.000667351678842754 5.82577665534247e-05 8.18741019315455e-05 4.25863471397409e-05
"ca1hippocampus.924" 0.406531957794119 0.501919753207421 0.000110673747523682 6.43279583535174e-05 0.0909978440026902 4.97608646228446e-05 9.53622322734783e-05 9.36973174027899e-05 6.41547220798942e-05 7.24681535137677e-05
"ca1hippocampus.925" 0.374325006944057 0.520347519494763 0.000166474342040206 0.000574137955938915 0.102132437232186 0.000117531418546926 0.000145011639525568 0.000719031955837179 0.00142945566828225 4.33933488219698e-05
"ca1hippocampus.926" 0.457134609734436 0.452838613104278 6.69125754826694e-05 4.3537190386158e-05 0.0894133402227233 3.03329529285222e-05 0.000371821721756088 3.74448670408916e-05 3.6557210721638e-05 2.68304202472187e-05
"ca1hippocampus.927" 0.529591442378238 0.372335609213018 7.3092189494797e-05 3.74201772435084e-05 0.0968967025563887 3.36042410837267e-05 0.000638188778945313 4.52284805989549e-05 4.07983343393577e-05 0.000307913650649208
"ca1hippocampus.928" 0.476654821092723 0.507076610690388 0.000118079222096532 0.000484416432410193 0.0149485430159098 9.12730729421196e-05 0.000380995626011404 4.07700881921404e-05 0.000172922004614794 3.15687547122807e-05
"ca1hippocampus.929" 0.356325951895369 0.596489180684714 0.000107999851169689 6.9469210647209e-05 0.0466049390226545 5.22509097717477e-05 8.17022094422273e-05 0.000144078100465286 8.785796834262e-05 3.65701474237063e-05
"ca1hippocampus.930" 0.392200534486433 0.477718322254989 8.96540884886618e-05 4.27585828444393e-05 0.129487585751842 3.87686788423867e-05 0.000282264653802814 4.81906830244465e-05 4.37362141233635e-05 4.81846056106088e-05
"ca1hippocampus.931" 0.515747235011746 0.449677365787329 6.89870861628017e-05 5.61111443223004e-05 0.0331940796597774 5.7670572577609e-05 0.000976169679721767 0.000119139918728004 6.33690708110322e-05 3.98720688237337e-05
"ca1hippocampus.932" 0.369912559288 0.563868483820054 7.47965476693894e-05 5.94504512629345e-05 0.0654723010666313 3.10735963273429e-05 5.46810868187737e-05 5.00598155868532e-05 5.69038956971373e-05 0.000419690431952092
"ca1hippocampus.933" 0.349953084704101 0.586516156263403 6.85244191921868e-05 3.34825196526934e-05 0.0628937310120447 3.09365547538537e-05 5.6412388907384e-05 0.000382514515920089 4.08389643548707e-05 2.43186576706046e-05
"ca1hippocampus.934" 0.536893882113367 0.440006037948506 6.89576959936975e-05 6.94813484573394e-05 0.022609459296149 4.76289248371043e-05 4.26171855391585e-05 4.819219429256e-05 0.000166155709613593 4.75875832444298e-05
"ca1hippocampus.935" 0.417634833549864 0.522505344026003 0.00016891433038697 0.00115999536088873 0.0368667257767813 8.66744858589692e-05 0.0204544754790721 0.00013537060046011 0.000944737488819031 4.29289018653933e-05
"ca1hippocampus.936" 0.340839212060612 0.637176967746073 0.000103622099603951 5.76622858386494e-05 0.0213785606174717 5.18987542921075e-05 7.85913544764794e-05 0.000124170988708525 0.000159610508493327 2.97035844304924e-05
"ca1hippocampus.937" 0.410020902322333 0.554811419422434 0.000139367275366906 4.26864284341328e-05 0.0306991200568042 3.60509382842181e-05 0.000639735650695762 0.00352545695284407 5.44487387413138e-05 3.08122140625092e-05
"ca1hippocampus.938" 0.360769865723732 0.579714732495499 7.22121180684508e-05 5.08714380614934e-05 0.0591100041923349 3.79431283424474e-05 6.73417391274322e-05 5.08490871940892e-05 9.73861883319488e-05 2.87938893084754e-05
"ca1hippocampus.939" 0.294496173987025 0.556746379251762 0.00375765474805881 0.00355707096742807 0.0499026007939578 0.000142666079457519 0.0788262985821661 0.00107173307004575 0.0111354875849667 0.000363934935132102
"ca1hippocampus.940" 0.284075071675553 0.521091522013601 0.0106557894920621 0.001149169686166 0.0628102063196343 6.23657534231844e-05 0.000803862551121908 0.119135044379695 0.000182723341467467 3.42447872756091e-05
"ca1hippocampus.941" 0.628847506653946 0.356879791252326 0.00118046775512296 0.00131742262785459 0.00845495890776315 0.000518156212575474 0.0016285245156968 0.000250485248862579 0.000300219714096841 0.000622467111756024
"ca1hippocampus.942" 0.523136744638643 0.423229307004576 0.00113929000736071 4.04386118481095e-05 0.0520609329658715 2.68141771754116e-05 0.0002045700719341 8.43591071909689e-05 4.99250512587351e-05 2.7618364140973e-05
"ca1hippocampus.943" 0.48143304821698 0.507681015120474 0.00104996992748065 0.000118600368100096 0.00902559109589772 4.78376504696847e-05 0.000106235418848337 5.98802957055712e-05 0.000456357204043624 2.1464701999499e-05
"ca1hippocampus.944" 0.409626892944332 0.551825167276191 0.00504457390961204 4.41350490728667e-05 0.0320904471694014 3.20403338135064e-05 8.32400376636837e-05 0.00114918328687456 7.40896846258181e-05 3.02303084133233e-05
"ca1hippocampus.945" 0.463884818250162 0.424203938014522 0.000150186687880669 4.39801960211794e-05 0.111516967578773 3.53203842030833e-05 4.15983550778825e-05 3.74878690915203e-05 6.07178647562321e-05 2.49847995123973e-05
"ca1hippocampus.946" 0.484070388510144 0.346955939426508 0.000105193570290716 4.66176048813114e-05 0.0246553581349982 3.60656525518569e-05 0.00025455417366455 0.143806163412715 4.5275082883371e-05 2.44444313623389e-05
"ca1hippocampus.947" 0.40996257178105 0.52867906573675 0.0312730381158949 3.72055893065423e-05 0.0297709807469709 2.34070801815692e-05 0.000104279958348338 8.65178149731987e-05 4.13874736268478e-05 2.1545702897463e-05
"ca1hippocampus.948" 0.555108994238492 0.393888447333787 0.00229880954032199 6.73183643031768e-05 0.0469750286762159 4.85364136876716e-05 3.30999080033145e-05 0.00143476315349643 0.000109671033038871 3.53313386530548e-05
"ca1hippocampus.949" 0.470074770891257 0.481810042656524 0.0379396078889264 6.36654969817929e-05 0.00919074977668648 6.5706937436717e-05 3.43119377630981e-05 8.47028957050405e-05 0.000717536880478857 1.89046382401912e-05
"ca1hippocampus.950" 0.552850880652319 0.318596563984263 0.0343662550752838 2.57318624410835e-05 0.0936514622476477 2.41861427516118e-05 4.11909512045885e-05 0.000393134911617977 2.95886851161286e-05 2.10054873552646e-05
"ca1hippocampus.951" 0.45204463051097 0.496160394648539 0.000245891230829096 0.000899769547351754 0.0500500411241262 0.000159177034220975 0.000129725840645232 0.000105493981768126 0.000146802598648095 5.80734829014985e-05
"ca1hippocampus.952" 0.424928223587631 0.517940721231313 0.000105060285319957 0.000103960216731734 0.0565079491672978 7.35457490649496e-05 8.60007008939391e-05 0.000142782151027887 7.03576890816009e-05 4.1399221638344e-05
"ca1hippocampus.953" 0.31282338215699 0.598415068487061 9.26326503305938e-05 6.15890156576753e-05 0.0882637674235436 4.20824777677256e-05 0.000126941997736159 6.83396824154879e-05 5.68961164967969e-05 4.92999920004966e-05
"sscortex.562" 0.345454691828764 0.612450150372249 0.000126596195098761 6.43477533120782e-05 0.0414791667390024 5.94610639948212e-05 0.000194220474910333 6.56772103118837e-05 7.17730607418717e-05 3.3915301614926e-05
"ca1hippocampus.954" 0.47024979612304 0.495897705645111 4.81850139864803e-05 3.08168865932907e-05 0.0336321660494882 2.17105711455242e-05 3.97002288439546e-05 2.77627374544761e-05 2.96264602477493e-05 2.25302840887236e-05
"ca1hippocampus.955" 0.302256854968676 0.660734013799383 9.50183352930455e-05 5.66201778285051e-05 0.0364797302872435 5.16465636918853e-05 0.000107220157286702 8.98241747948563e-05 9.75786648721561e-05 3.14928709300012e-05
"ca1hippocampus.956" 0.403885471879143 0.525145016037275 0.000139860072553775 8.17923844430659e-05 0.0448654825878845 7.62455821811757e-05 0.00471535633546436 0.0129374632259694 0.00810466751407309 4.86443810116823e-05
"ca1hippocampus.957" 0.352964317650368 0.40110087589208 7.15034967129317e-05 0.000508492018663816 0.0292279989692089 0.000146770231096927 0.00507528260843439 0.000875137269243897 8.02308770750384e-05 0.209949390987117
"ca1hippocampus.958" 0.306360817674206 0.673831162749183 0.000845974797888187 4.43603052079579e-05 0.0187223034603797 3.50300892031259e-05 4.33649427050283e-05 4.44629726716878e-05 4.59161264931467e-05 2.66068820622638e-05
"ca1hippocampus.959" 0.336317893412249 0.292626947605682 4.78680487885872e-05 0.210310426603888 0.105898364159865 0.0169649504429053 0.000537076137326991 6.35835269596558e-05 0.0372069244738522 2.59655884823046e-05
"ca1hippocampus.960" 0.385301388955282 0.581515196837219 0.00110469835906766 0.00278576658679154 0.0278593541132145 7.58374765414364e-05 0.000159620205156672 0.00100203071605183 0.000170096377890143 2.60103727848429e-05
"ca1hippocampus.961" 0.341518771578788 0.581251740937535 4.83927131322478e-05 0.000200577124830301 0.0765025678429937 0.000138340295717646 8.3928574619808e-05 7.22118448759974e-05 0.000160794662876772 2.26744246304193e-05
"ca1hippocampus.962" 0.34548578187533 0.631700595494346 6.71689549242248e-05 5.0636515398179e-05 0.021546841303047 3.05146148308685e-05 0.000591527293503252 5.48146170164139e-05 7.06850884506531e-05 0.000401434243153459
"ca1hippocampus.963" 0.484894233938427 0.451466353387008 6.82383153164989e-05 0.00112887323132688 0.0612667320470186 6.40093418913352e-05 0.000615234391307031 4.32268257206504e-05 8.7406833795087e-05 0.000365691688188416
"ca1hippocampus.964" 0.335015738711428 0.57436916570877 0.0594679467104192 0.000468496370163375 0.0185968959507058 6.8174742080526e-05 0.00151275354009785 8.76844692320131e-05 0.0099806803307828 0.000432463466320488
"ca1hippocampus.965" 0.314124047708137 0.653143182253465 0.00132839428526646 4.99540132008476e-05 0.0298949660110951 3.56916795401527e-05 5.26420640367544e-05 0.00122732816103567 0.000112161407547604 3.16324166759152e-05
"ca1hippocampus.966" 0.189778374187546 0.396323074676356 4.63185267903428e-05 0.219255877153196 0.050101051936815 0.14424827509507 4.28818742694741e-05 2.23451626287522e-05 0.000167864281358285 1.39371059702372e-05
"ca1hippocampus.967" 0.228342014982672 0.399006210000925 0.00530404062510422 8.62515288890694e-05 0.0254129516664823 0.00577147977337459 0.124193965223862 0.209855106527954 5.48149776161515e-05 0.00197316469312132
"ca1hippocampus.968" 0.402588105759759 0.547089276762371 0.00243972774751405 0.0002486379795288 0.0470183463101331 4.05821745462172e-05 3.98284694419182e-05 0.000384813357570689 0.000131144826349133 1.95366127863911e-05
"ca1hippocampus.969" 0.218919736765365 0.627072488697395 0.120118984531133 0.00204793254841087 0.0308623638090398 3.61507189676483e-05 0.00021811285453908 0.000528215805362651 0.000161195086514482 3.48191832730058e-05
"ca1hippocampus.970" 0.647637209592718 0.258626233922469 0.000224338346440849 5.57820098735999e-05 0.0922768721100173 3.85238473238639e-05 0.000531839075696566 0.000466703186529088 0.000118456663492526 2.40412454397094e-05
"ca1hippocampus.971" 0.463607212748077 0.438495629103581 0.000152729068016025 0.0255318156147041 0.0575215887716194 0.00258887623451408 9.58123769348471e-05 0.00713093791706715 0.00484374036850496 3.16577969806975e-05
"ca1hippocampus.972" 0.535039806688289 0.336300856953318 0.00577448156989052 0.00149409599464527 0.115706310793121 0.000102320460604436 0.00305861117698819 0.00238119155303243 0.000110931483946301 3.13933261652057e-05
"ca1hippocampus.973" 0.291439685242658 0.646279848882088 0.000109581559509027 8.23190896825354e-05 0.0613738474154428 4.11761683659317e-05 0.000531242473169342 5.23670614424015e-05 5.4213713385769e-05 3.57183942561256e-05
"ca1hippocampus.974" 0.390476643124329 0.515028612142344 0.000161283392773139 7.78936248050592e-05 0.092979902851202 5.9627437798598e-05 0.000930968144764308 9.66482559928914e-05 0.000141018487809303 4.74025381824203e-05
"ca1hippocampus.975" 0.261503646699955 0.50922380812502 0.00010226011584462 0.0122273513262063 0.0462518181012454 5.39368414025061e-05 0.00390414375087461 0.000595511601380747 0.166110604282272 2.69191557985185e-05
"ca1hippocampus.976" 0.458999423333467 0.477833820131325 0.00184325095036528 0.000435525250545859 0.0600146560713253 5.20042796360942e-05 0.000335133213810716 4.75235992541381e-05 0.000115179348386108 0.000323483821883722
"ca1hippocampus.977" 0.346849079529636 0.585256293250451 7.66746309192426e-05 0.000222431508937342 0.0662419151566371 7.74956168751686e-05 0.000833586714206388 0.000344883131869555 6.02173239609353e-05 3.74231365080189e-05
"ca1hippocampus.978" 0.338279138709884 0.650629437656278 0.000221354131551298 0.000141622566029941 0.00945889452594386 0.000275365072247974 0.000104692834144407 0.000644184408433987 0.000145458811292022 9.98512841945125e-05
"ca1hippocampus.979" 0.491116237197347 0.467450803333969 9.38441891169353e-05 0.00138098931748168 0.0385342480180687 0.00108189743485773 6.81793023867665e-05 7.86005627281082e-05 0.000155710813013258 3.94898310303241e-05
"ca1hippocampus.980" 0.407757481306065 0.498005056378329 0.0146340359571468 6.5541534131357e-05 0.0274130810271163 6.35049745784336e-05 0.0267157946591858 0.0185775470601055 0.00616791682615488 0.000600040277186864
"ca1hippocampus.981" 0.309872453612177 0.423857870600986 0.000523473185078028 3.44943104450736e-05 0.0605959930083772 2.86899171491666e-05 0.202711236422897 0.00230952842119489 2.73255845089381e-05 3.89349371870816e-05
"ca1hippocampus.982" 0.440377071096931 0.545812785478918 9.36877230334499e-05 6.65271748957188e-05 0.0112247872369469 8.39427152314692e-05 7.77830112706444e-05 0.00175472567749199 0.000476770081927924 3.19198033525999e-05
"ca1hippocampus.983" 0.442303473708516 0.503828542600323 6.16221253462251e-05 0.00110474345106817 0.0522340027084239 4.44264720107631e-05 0.000101630782109147 3.08583214010765e-05 8.02737351257109e-05 0.00021042609567601
"ca1hippocampus.984" 0.526111334470703 0.39024307918988 0.000121615022090676 0.00155720003885449 0.0792815109806451 4.12740406216994e-05 7.4483311899276e-05 0.00182076863355641 0.000157655094115012 0.000591079217634163
"ca1hippocampus.985" 0.738873795019426 0.190495368075688 0.00174960431262232 6.62635026885222e-05 0.06793694670204 4.14012234300681e-05 0.000119143333862246 0.000168081518523069 0.000489406819245264 5.99894924743521e-05
"ca1hippocampus.986" 0.312314794917151 0.592344013368961 0.00161338178375642 4.63910270609255e-05 0.0933217845592169 3.50153901263968e-05 0.000130799491708272 9.92856871911059e-05 5.32338398437895e-05 4.12999349842385e-05
"ca1hippocampus.987" 0.4188027419808 0.548371738509718 0.000105441062007467 0.00032797958669605 0.0313809601465959 7.27588270403992e-05 0.000712458118668716 5.38116601441639e-05 0.000140540868722331 3.15692396069091e-05
"ca1hippocampus.988" 0.494232648720229 0.484717300168019 0.000140120567606993 7.83735775625518e-05 0.0199947410827875 0.000141309569146366 7.87858931731238e-05 0.000377332325301513 0.0002127662561925 2.662183998081e-05
"ca1hippocampus.989" 0.283926605258579 0.661988154675572 0.0130734840185547 0.000351243757440431 0.0372845668973028 0.000219123388485011 0.000113877900443761 0.000224084968696141 0.00278097031533816 3.78888195883151e-05
"ca1hippocampus.990" 0.423983200684328 0.467777259618801 9.14542408339062e-05 4.31466860487407e-05 0.107517873063423 3.23868545357153e-05 7.88977101002642e-05 0.000396866862766322 4.549460041739e-05 3.34196787464474e-05
"ca1hippocampus.991" 0.437383666314589 0.515881542386258 0.0014085629696969 0.00069526541043857 0.0414888548550944 7.53903095974418e-05 0.00281424538989687 0.00010838657086517 9.66118634807539e-05 4.74739300830215e-05
"ca1hippocampus.992" 0.393614306298773 0.541972223890131 9.59662862806078e-05 4.48188755274622e-05 0.0637226201770026 4.0783358666256e-05 0.000144934781997026 0.000260881401414658 5.57866316645436e-05 4.76782985437464e-05
"ca1hippocampus.993" 0.272774933421133 0.681310611749272 0.00232749049079331 0.00055356606295178 0.042624842036841 4.33468168913696e-05 0.000200377154322218 5.66889040698659e-05 7.74237190304837e-05 3.07196446950494e-05
"ca1hippocampus.994" 0.369120273516149 0.541678082616424 5.47715928670767e-05 0.0308407948061832 0.0226308624624012 0.0349418393564964 4.80327229103949e-05 0.000319570843766422 0.000312854452933838 5.29176298681569e-05
"ca1hippocampus.995" 0.31038098683429 0.65895852028725 5.36520335533262e-05 3.94997157341399e-05 0.0303974614812133 3.65605965614097e-05 3.62489896702875e-05 4.97965910580901e-05 2.84686195418042e-05 1.88048511273969e-05
"ca1hippocampus.996" 0.472062899119709 0.484858606522296 9.86459591085009e-05 4.66968183805295e-05 0.0423910571423845 3.026249413648e-05 5.63518439339578e-05 5.54591540101417e-05 6.44422192733911e-05 0.000335578726767382
"ca1hippocampus.997" 0.387750083080491 0.534415559279238 0.0194100136517523 0.000149736747923977 0.0529218449197208 4.53671404996113e-05 0.000138512071088202 0.00456050714210379 0.000571754962184075 3.66210049985121e-05
"ca1hippocampus.998" 0.299584245285193 0.66051129806679 7.87204632791907e-05 3.611014062816e-05 0.039616646967421 2.86677489297468e-05 4.04302222995518e-05 4.83447085135184e-05 3.3012842136332e-05 2.25235548094647e-05
"ca1hippocampus.999" 0.430426996253994 0.454328601978043 0.0332613763709162 6.3072893801304e-05 0.0156850133765158 0.00021839275020096 0.0238580736278675 0.0198525988894692 0.0222007103931273 0.000105163466065279
"ca1hippocampus.1000" 0.0294935182177599 0.653180928347246 0.144157598557651 0.000238635335111262 0.0153627919890194 3.29929018400599e-05 5.21523182025781e-05 0.157408681750466 5.93009727730767e-05 1.33996099308126e-05
"ca1hippocampus.1001" 0.211733374017651 0.662859267306249 0.0778842013721934 7.34267168945576e-05 0.00291178919713245 3.15586433981799e-05 0.0339815052770509 0.0103636678016263 0.000115921282326462 4.52883854771441e-05
"ca1hippocampus.1002" 0.262398255422983 0.467009611570824 0.0182822319173204 0.000104447381168995 0.0512422984509204 0.00192775852045846 0.00833459269811013 0.0164479932082928 0.174171775655134 8.10351747879843e-05
"ca1hippocampus.1003" 0.319101033544824 0.577794196008653 0.0259198231092616 0.000156407064024862 0.0720376698763446 7.78805102443389e-05 0.00256049488979051 0.000422835945599013 0.00191080407219936 1.88549790589091e-05
"ca1hippocampus.1004" 0.35827168715927 0.429057331819186 0.0062601494433888 2.87784878381462e-05 0.0765410329256676 2.60776665263397e-05 0.12786674686312 0.00154637164620165 0.000381430528214916 2.03934605871312e-05
"ca1hippocampus.1005" 0.358867795383718 0.453357375723189 0.145425997925986 2.6547705757034e-05 0.0421448838617717 2.32768637030839e-05 3.05872795722168e-05 5.10654401233803e-05 5.32616460221045e-05 1.92081701571894e-05
"ca1hippocampus.1006" 0.398167182738021 0.554929801917059 0.000131765302149982 0.000979816250813474 0.0429445525888511 0.00012252587537552 0.000141166797375724 0.00231243794468847 0.000209390225028962 6.13603606367804e-05
"ca1hippocampus.1007" 0.377854336409892 0.577520076095594 0.00138733707663786 8.46317167178888e-05 0.0428033880786685 8.75976782625073e-05 0.000140397481060667 5.31558632935988e-05 4.20478670945471e-05 2.70317327789304e-05
"ca1hippocampus.1008" 0.23355436184984 0.481146590709565 4.75861015468085e-05 0.000483484161309082 0.0490910533811075 0.000266950244984859 0.000244932673087455 0.235101063640598 3.84887935171846e-05 2.54884444437923e-05
"ca1hippocampus.1009" 0.311805929540197 0.660482152216776 7.2319785236452e-05 6.75127253817733e-05 0.0270124997212264 5.40037458488436e-05 5.26055675897342e-05 6.25263489442826e-05 0.000361964125715899 2.84862230844296e-05
"ca1hippocampus.1010" 0.394168470269317 0.570876044598153 0.00408533696816173 4.78151618310731e-05 0.0305445017162505 3.99527292330232e-05 9.71285991523333e-05 5.07784837947075e-05 6.20257773171969e-05 2.79456967900673e-05
"ca1hippocampus.1011" 0.428273615190345 0.483895706257899 0.0510843181573114 3.95627914755389e-05 0.0364260494104514 2.80717119315158e-05 0.000137745039616927 4.05888266744023e-05 5.19809803980107e-05 2.23616338969603e-05
"ca1hippocampus.1012" 0.569184298152516 0.35014149859596 0.00015070932292449 3.58754155367262e-05 0.0786301792437011 2.78563606480928e-05 5.41934715242744e-05 0.00170408267752326 3.20234418174325e-05 3.92833178479548e-05
"ca1hippocampus.1013" 0.380121955692399 0.593807291750334 0.000695578471031635 6.31003308375923e-05 0.0245323913043494 5.08443294350541e-05 7.79306206029977e-05 3.6532716595016e-05 0.000573820653639295 4.05541307758715e-05
"ca1hippocampus.1014" 0.378046437232511 0.456148924579087 6.37634684256391e-05 0.00032849621337564 0.017945975437042 6.58341966371061e-05 8.98658279072764e-05 0.147137179141833 0.000146052209247293 2.74716939347888e-05
"ca1hippocampus.1015" 0.610335343450541 0.33197030756632 8.23602207403792e-05 0.000943277303352843 0.0534353463567913 7.92595793215366e-05 0.00230529180573967 0.000746959360748011 7.72764310142132e-05 2.45779254316448e-05
"ca1hippocampus.1016" 0.352539812992278 0.533113226420237 0.00235984593080414 0.000443683338342562 0.109435454078788 8.07920060264492e-05 0.000155205678956503 0.000698485736345136 0.000934941216886054 0.000238552601336772
"ca1hippocampus.1017" 0.231541833636731 0.673854274720608 0.0674444182876102 3.23363264315855e-05 0.0268299628146664 2.33557435527136e-05 0.000127497234839469 8.40464389159608e-05 4.52043184204479e-05 1.70704782243781e-05
"ca1hippocampus.1018" 0.262602559151028 0.475005995769773 0.00144185666939304 0.139419143672983 0.0148007854552016 0.103280720126099 9.82009366821215e-05 7.6510672735997e-05 0.00325422533998402 2.00022061206333e-05
"ca1hippocampus.1019" 0.216804710544245 0.465726461555836 0.000606202289698805 0.192953759455972 0.0403414694045241 0.0829522071682034 4.70713038539074e-05 0.000266320681186169 0.000272027485279192 2.97701112015505e-05
"ca1hippocampus.1020" 0.332111424558418 0.630781125857535 0.000125107826430537 5.79805185098901e-05 0.0362091053975172 0.000435685918930147 3.89641195116231e-05 0.000137482677468292 7.96924474764559e-05 2.34306782029268e-05
"ca1hippocampus.1021" 0.220599074475177 0.747066996563138 0.00933179519167221 2.84593426962071e-05 0.0224533543644401 2.55782984739456e-05 5.58220967797647e-05 0.00038159177140908 3.93117786240061e-05 1.80161175897048e-05
"ca1hippocampus.1022" 0.28440769322904 0.705763858979981 0.00196793374058541 2.59255945618568e-05 0.00502627357552594 3.1313924496493e-05 5.18521556919012e-05 0.00265892280273819 4.54648748125348e-05 2.07611225666224e-05
"ca1hippocampus.1023" 0.433233674178352 0.554978627069317 0.000118284995530145 4.07561871946558e-05 0.0103064341570208 3.2050094721994e-05 0.000611963549926962 0.000162767776367657 0.000387370062293358 0.000128071929275483
"ca1hippocampus.1024" 0.406967628116509 0.517329238480577 0.0242973626074782 5.72687435085341e-05 0.0509508161979158 3.76766869429399e-05 0.000155625124883093 0.000119520411492758 4.72523695325717e-05 3.76112611599236e-05
"ca1hippocampus.1025" 0.349815403308693 0.524349826310833 8.84925606389448e-05 0.00623970907476153 0.114683712109316 0.00122671965671113 0.00238731279091076 0.000969859032820749 0.000210492354270723 2.84728010441811e-05
"ca1hippocampus.1026" 0.292927085661265 0.662525318231529 0.00105157669897769 0.000120788647472319 0.0403566753462886 6.53014083499066e-05 0.000186667469235381 0.00025701414458911 0.00246424414881388 4.53282434796524e-05
"ca1hippocampus.1027" 0.292784539456986 0.662225677862291 0.00129512992078276 0.000525485765239647 0.042145491032607 0.00011760999154101 0.00071996821923671 9.94738912585392e-05 5.30390289941056e-05 3.35848310627697e-05
"ca1hippocampus.1028" 0.432549025534388 0.542515523737178 0.000136617662123983 4.1484340820086e-05 0.0233384899423121 4.91543159669163e-05 0.000872896562321576 0.000390561784698961 7.65482883188626e-05 2.9697831871645e-05
